task_id,global_sample_id,split,data_origin,domain,dashboard_id,chart_count,chart_types,instruction_type,num_operations,operations,propagation_scope,instruction,code_exists,pred_image_exists,pred_image_status,render_status,render_returncode,code_executability,code_quality,explicit_relation_label_available,low_level_edit_accuracy,relation_conditioned_fidelity,relation_scope_f1,relation_scope_accuracy,multi_chart_relation_accuracy,relation_edge_consistency,relation_edge_action_accuracy,relation_edge_endpoint_accuracy,visual_structural_similarity,preservation_accuracy,high_level_score,overall_score,relation_metric_applicable,operation_scores_json
real_sample_002565,real/sample_002565,real,real,air_quality_environment,dashboard_0167,5,dual_axis_line_bar;funnel;bar;dot_plot;candlestick,multi_step,3,adjust_rolling_window;set_y_scale;preserve_unrelated_charts,relation_or_scope_aware,"In the first subplot, use a 5-point rolling mean. Use a logarithmic y-axis on every chart where the y-axis is numeric. Do not alter charts that are outside the requested scope.",1,1,34204x1052,ok,0,1.0,1.0,0,0.4630173585728874,,,,,,,,2.4791503138819728e-05,0.8178691924971883,0.004502910908838637,0.21083441235766057,0,"[{""operation_index"": 1, ""operation"": ""adjust_rolling_window"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009562174479166666, ""counterfactual_noop_mse"": 2174.8369140625, ""prediction_mse"": 4305.69140625}, {""operation_index"": 2, ""operation"": ""set_y_scale"", ""score"": 0.9260347171457748, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.058349609375, ""counterfactual_noop_mse"": 5048.4091796875, ""prediction_mse"": 373.4070129394531}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.8178691924971883, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920163,synthetic/sample_920163,synthetic,synthetic_relation_augmented_qc,air_quality,dashboard_aug_0308,6,gantt;stacked_horizontal_bar;stacked_bar;stacked_area;pie;lollipop,complex_relation,5,modify_style;change_axis_label;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,4467x2922,ok,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5647155488521213,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004271468495934959, ""counterfactual_noop_mse"": 417.9126281738281, ""prediction_mse"": 8256.58203125}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009606834349593496, ""counterfactual_noop_mse"": 5513.462890625, ""prediction_mse"": 7099.11865234375}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009209857723577236, ""counterfactual_noop_mse"": 5993.6494140625, ""prediction_mse"": 8106.97412109375}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009130462398373984, ""counterfactual_noop_mse"": 6117.7392578125, ""prediction_mse"": 6927.6494140625}, {""operation_index"": 5, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0009924415650406505, ""counterfactual_noop_mse"": 5577.19482421875, ""prediction_mse"": 7926.22412109375}]"
synthetic_sample_920067,synthetic/sample_920067,synthetic,synthetic_relation_augmented_qc,climate_resilience,dashboard_aug_0292,3,line;grouped_bar;stacked_area,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color Central red wherever it appears.",1,1,1783x1184,ok,0,1.0,1.0,1,0.04420960920639188,0.18171143996077666,1.0,0.30285239993462776,0.18171143996077666,0.0,0.0,0.0,0.0,0.7266736470887002,0.2569483555055733,0.18248979430085982,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.08841921841278376, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0066056910569105695, ""counterfactual_noop_mse"": 6302.09228515625, ""prediction_mse"": 5744.8662109375}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.05430640243902439, ""counterfactual_noop_mse"": 855.5595703125, ""prediction_mse"": 1450.9534912109375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.7266736470887002, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920753,synthetic/sample_920753,synthetic,synthetic_relation_augmented_qc,agriculture_food,dashboard_aug_0406,4,hexbin;stacked_bar;density;waterfall,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color North red wherever it appears.",1,1,1783x1184,ok,0,1.0,1.0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2350929021835327,0.0,0.648260921127839,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004197366192411924, ""counterfactual_noop_mse"": 6457.767578125, ""prediction_mse"": 11775.359375}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.001714939024390244, ""counterfactual_noop_mse"": 7290.0546875, ""prediction_mse"": 20154.412109375}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.648260921127839, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920160,synthetic/sample_920160,synthetic,synthetic_relation_augmented_qc,cultural_events,dashboard_aug_0307,4,line;multi_line;waterfall;gantt,complex_relation,4,modify_style;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,1783x1184,ok,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7717741469333474,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004573170731707317, ""counterfactual_noop_mse"": 609.6620483398438, ""prediction_mse"": 8757.1708984375}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0013020833333333333, ""counterfactual_noop_mse"": 10488.5732421875, ""prediction_mse"": 11369.2197265625}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012703252032520325, ""counterfactual_noop_mse"": 10854.1044921875, ""prediction_mse"": 11154.595703125}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012385670731707317, ""counterfactual_noop_mse"": 11448.6748046875, ""prediction_mse"": 11802.6923828125}]"
synthetic_sample_920201,synthetic/sample_920201,synthetic,synthetic_relation_augmented_qc,consumer_prices,dashboard_aug_0314,4,candlestick;grouped_bar;area;dual_axis_line_bar,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color West red wherever it appears.",1,1,1782x1184,ok,0,1.0,1.0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2357010304927826,0.0,0.5422844965202815,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004636686991869919, ""counterfactual_noop_mse"": 5204.345703125, ""prediction_mse"": 8903.041015625}, {""operation_index"": 2, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.03532033367208672, ""counterfactual_noop_mse"": 1712.9080810546875, ""prediction_mse"": 5388.43212890625}, {""operation_index"": 3, ""operation"": ""preserve_data_values"", ""score"": 0.5422844965202815, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920133,synthetic/sample_920133,synthetic,synthetic_relation_augmented_qc,financial_risk,dashboard_aug_0303,4,box;waterfall;line;horizontal_bar,complex_relation,4,modify_style;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,1,3567x2368,ok,0,1.0,1.0,1,0.13682526975404005,0.13551229938153644,1.0,0.22585383230256076,0.13551229938153644,0.0,0.0,0.0,0.0,0.7113089080562679,0.21953485566223277,0.19058650059436533,1,"[{""operation_index"": 1, ""operation"": ""modify_style"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004430259146341463, ""counterfactual_noop_mse"": 627.8968505859375, ""prediction_mse"": 11496.1748046875}, {""operation_index"": 2, ""operation"": ""change_axis_label"", ""score"": 0.19311902531368882, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0013708926151761518, ""counterfactual_noop_mse"": 9860.2236328125, ""prediction_mse"": 7956.02685546875}, {""operation_index"": 3, ""operation"": ""change_axis_label"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0012914972899728998, ""counterfactual_noop_mse"": 10786.9921875, ""prediction_mse"": 11352.00390625}, {""operation_index"": 4, ""operation"": ""change_axis_label"", ""score"": 0.35418205370247136, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.0013761856368563685, ""counterfactual_noop_mse"": 10099.119140625, ""prediction_mse"": 6522.1923828125}]"
synthetic_sample_920024,synthetic/sample_920024,synthetic,synthetic_relation_augmented_qc,electric_vehicle_market,dashboard_aug_0284,4,donut;step_line;scatter;grouped_bar,complex_relation,3,add_reference_line;modify_color;preserve_data_values,relation_augmented,"For cross-panel comparison, add a purple Reference mean line to all standard numeric-y subplots and color West red wherever it appears.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[]
synthetic_sample_920952,synthetic/sample_920952,synthetic,synthetic_relation_augmented_qc,cybersecurity,dashboard_aug_0439,5,radar;proportional_bar;lollipop;stacked_horizontal_bar;gantt,complex_relation,4,modify_style;change_axis_label;change_axis_label;change_axis_label,relation_augmented,"Make the dashboard easier to compare: use dark blue subplot titles with light dashed gridlines, and rename the y-axis to ""Comparable value"" on the related numeric subplots.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[]
real_sample_000804,real/sample_000804,real,real,vega,dashboard_0054,3,histogram;correlation_heatmap;sankey,multi_step,2,delete_category_or_series;add_dashboard_title,relation_or_scope_aware,"Exclude maxda glc deluxe wherever it appears as a plotted category or series. Add ""Vega Edited View"" as the main title for the whole dashboard. Do not modify the remaining charts.",1,1,4769x2955,ok,0,1.0,1.0,0,0.03342839845839802,,,,,,,,0.03835229497813009,0.9180642813744235,0.18764293785846808,0.11824639512843656,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.012844876126126127, ""counterfactual_noop_mse"": 1868.9927978515625, ""prediction_mse"": 2274.847900390625}, {""operation_index"": 2, ""operation"": ""add_dashboard_title"", ""score"": 0.06685679691679604, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.18696626313813813, ""counterfactual_noop_mse"": 11817.556640625, ""prediction_mse"": 11027.47265625}]"
real_sample_002497,real/sample_002497,real,real,uci,dashboard_0163,5,stacked_bar;bubble;box;stacked_bar;radar,multi_step,2,delete_category_or_series;add_dashboard_title,relation_or_scope_aware,"Remove the visible category or series ""1"" from every chart where it is plotted. Add ""Uci Edited View"" as the main title for the whole dashboard. Keep unrelated chart content unchanged.",1,1,5369x2952,ok,0,1.0,1.0,0,0.26057302045888603,,,,,,,,0.005653757670806922,0.7673168822227094,0.06586519345455759,0.1534837156065054,0,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.033323218987752236, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.0, ""changed_pixel_rate"": 0.087188720703125, ""counterfactual_noop_mse"": 21183.556640625, ""prediction_mse"": 20477.65234375}, {""operation_index"": 2, ""operation"": ""add_dashboard_title"", ""score"": 0.48782282193001986, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00201416015625, ""counterfactual_noop_mse"": 21186.533203125, ""prediction_mse"": 10851.2587890625}]"
synthetic_sample_920858,synthetic/sample_920858,synthetic,synthetic_relation_augmented_qc,disaster_response,dashboard_aug_0423,2,correlation_heatmap;hexbin,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series baseline from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,1737x735,ok,0,1.0,1.0,1,0.17767143831071583,0.18327779260488364,0.6666666666666666,0.30546298767480606,0.18327779260488364,0.0,0.0,0.13862575051061224,0.05585072164947173,0.5554140233021527,0.25769684727240816,0.22968795413581583,1,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.17767143831071583, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.1444357167119565, ""counterfactual_noop_mse"": 17169.162109375, ""prediction_mse"": 14118.6923828125}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5554140233021527, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920029,synthetic/sample_920029,synthetic,synthetic_relation_augmented_qc,insurance_claims,dashboard_aug_0285,2,area;histogram,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,0,missing,failed,1,0.0,0.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,[]
synthetic_sample_920310,synthetic/sample_920310,synthetic,synthetic_relation_augmented_qc,game_analytics,dashboard_aug_0332,2,waterfall;line,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight West in red in the 2 related subplots that show West, but do not change any plotted values or labels in the other subplots.",1,1,2086x885,ok,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931086295355338,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.00748344089673913, ""counterfactual_noop_mse"": 9386.5517578125, ""prediction_mse"": 19600.6953125}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.7931086295355338, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7931086295355338, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920794,synthetic/sample_920794,synthetic,synthetic_relation_augmented_qc,housing_market,dashboard_aug_0413,2,dot_plot;horizontal_bar,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight Metro in red in the 2 related subplots that show Metro, but do not change any plotted values or labels in the other subplots.",1,1,1783x884,ok,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6326528210723511,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.03443444293478261, ""counterfactual_noop_mse"": 3498.800537109375, ""prediction_mse"": 14368.64453125}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.6326528210723511, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6326528210723511, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920039,synthetic/sample_920039,synthetic,synthetic_relation_augmented_qc,municipal_budget,dashboard_aug_0287,2,multi_line;box,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,1783x734,ok,0,1.0,1.0,1,0.26528563725539656,0.44475959286087885,0.6666666666666666,0.4447595928608789,0.44475959286087885,0.4447595928608789,0.0,0.505469439564092,0.09308851968548175,0.7923383909325905,0.4616046512228371,0.3928929963342329,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.26528563725539656, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.011368461277173914, ""counterfactual_noop_mse"": 9582.4833984375, ""prediction_mse"": 7040.38818359375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.7923383909325905, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920846,synthetic/sample_920846,synthetic,synthetic_relation_augmented_qc,labor_market,dashboard_aug_0421,2,hexbin;dot_plot,multi_chart_relation,2,delete_category_or_series;preserve_unrelated_charts,relation_augmented,"Remove the shared category or series baseline from every subplot where it is plotted, while preserving the remaining categories and chart layouts.",1,1,1783x734,ok,0,1.0,1.0,1,0.34206255476613295,0.5248360671821255,0.6666666666666666,0.5248360671821255,0.5248360671821255,0.5248360671821255,0.0,0.5736665462500823,0.12002947913971773,0.6349817121233712,0.45248084417620216,0.4138344428826779,1,"[{""operation_index"": 1, ""operation"": ""delete_category_or_series"", ""score"": 0.34206255476613295, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 0.5, ""changed_pixel_rate"": 0.08685037364130435, ""counterfactual_noop_mse"": 27790.3984375, ""prediction_mse"": 18284.34375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6349817121233712, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920896,synthetic/sample_920896,synthetic,synthetic_relation_augmented_qc,marine_shipping,dashboard_aug_0430,2,multi_line;stacked_area,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight Central in red in the 2 related subplots that show Central, but do not change any plotted values or labels in the other subplots.",1,1,1783x734,ok,0,1.0,1.0,1,0.518408520705832,0.35269469843986573,1.0,0.5878244973997763,0.35269469843986573,0.0,0.0,0.34553763974329954,0.1819091387084305,0.5541260940082549,0.384862271547115,0.431603458752666,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.518408520705832, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.06039826766304348, ""counterfactual_noop_mse"": 6780.1748046875, ""prediction_mse"": 3265.2744140625}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.5541260940082549, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5541260940082549, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920746,synthetic/sample_920746,synthetic,synthetic_relation_augmented_qc,public_safety,dashboard_aug_0405,2,contour_density;line,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,4167x1768,ok,0,1.0,1.0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.09567621350288391,0.0,0.5156763056566873,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.004861582880434783, ""counterfactual_noop_mse"": 7241.3310546875, ""prediction_mse"": 8508.7607421875}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5156763056566873, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920189,synthetic/sample_920189,synthetic,synthetic_relation_augmented_qc,medical_trials,dashboard_aug_0312,2,pie;correlation_heatmap,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight South in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,1638x735,ok,0,1.0,1.0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.22002217173576355,0.0,0.5785020063840676,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.016463569972826088, ""counterfactual_noop_mse"": 3593.448974609375, ""prediction_mse"": 9571.583984375}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.5785020063840676, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5785020063840676, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920763,synthetic/sample_920763,synthetic,synthetic_relation_augmented_qc,research_lab,dashboard_aug_0408,2,violin;pie,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight East in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,1719x735,ok,0,1.0,1.0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3838077485561371,0.0,0.6939863540077478,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.006199048913043478, ""counterfactual_noop_mse"": 15020.7353515625, ""prediction_mse"": 21674.568359375}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.6939863540077478, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6939863540077478, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920234,synthetic/sample_920234,synthetic,synthetic_relation_augmented_qc,semiconductor_supply,dashboard_aug_0319,2,bar;density,multi_chart_relation,2,add_reference_line;preserve_unrelated_charts,relation_augmented,"Add a purple dashed Reference mean line to every related subplot that has a standard numeric y-axis, and do not add it to maps, pies, sankey, radar, treemap, or distribution-only views.",1,1,1783x734,ok,0,1.0,1.0,1,0.009469867082194477,0.08292349390854586,0.6666666666666666,0.08292349390854586,0.08292349390854586,0.08292349390854586,0.0,0.36779735998896557,0.003322968847541043,0.6777166641217305,0.17095418250419364,0.11443467210649393,1,"[{""operation_index"": 1, ""operation"": ""add_reference_line"", ""score"": 0.009469867082194477, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.005020805027173913, ""counterfactual_noop_mse"": 6224.51318359375, ""prediction_mse"": 6165.56787109375}, {""operation_index"": 2, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6777166641217305, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920143,synthetic/sample_920143,synthetic,synthetic_relation_augmented_qc,sports_performance,dashboard_aug_0304,2,pie;contour_density,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight Metro in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,1671x734,ok,0,1.0,1.0,1,0.7659176151831364,0.5223402896626581,0.6666666666666666,0.5223402896626581,0.5223402896626581,0.5223402896626581,0.0,0.5610715528766024,0.20733130021910648,0.5056219789451082,0.4294985408916084,0.5472452168936431,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.7659176151831364, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.019754161005434784, ""counterfactual_noop_mse"": 15156.103515625, ""prediction_mse"": 3547.77685546875}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.5056219789451082, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.5056219789451082, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
synthetic_sample_920082,synthetic/sample_920082,synthetic,synthetic_relation_augmented_qc,supply_chain,dashboard_aug_0294,2,dual_axis_line_bar;scatter,multi_chart_relation,3,modify_color;preserve_data_values;preserve_unrelated_charts,relation_augmented,"Highlight priority in red in every subplot where the label appears, but do not change any plotted values or labels in the other subplots.",1,1,2083x884,ok,0,1.0,1.0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.24330326914787292,0.0,0.6183013968683823,0.0,0.0,1,"[{""operation_index"": 1, ""operation"": ""modify_color"", ""score"": 0.0, ""visual_source"": ""operation_counterfactual"", ""code_evidence_diagnostic_only"": 1.0, ""changed_pixel_rate"": 0.010752802309782608, ""counterfactual_noop_mse"": 8038.2568359375, ""prediction_mse"": 11173.048828125}, {""operation_index"": 2, ""operation"": ""preserve_data_values"", ""score"": 0.6183013968683823, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}, {""operation_index"": 3, ""operation"": ""preserve_unrelated_charts"", ""score"": 0.6183013968683823, ""visual_source"": ""preservation_region"", ""code_evidence_diagnostic_only"": null}]"
